Term	Ont	N	DE	P.DE	FDR	ratio
GO:1905281	positive regulation of retrograde transport, endosome to Golgi	BP	1	0	1	1	0
GO:0160087	spermatid cytoplasm removal during spermiation of flagellated sperm	BP	1	0	1	1	0
GO:0033241	regulation of amine catabolic process	BP	1	0	1	1	0
GO:0033242	negative regulation of amine catabolic process	BP	1	0	1	1	0
GO:0098736	negative regulation of the force of heart contraction	BP	1	0	1	1	0
GO:1900081	regulation of arginine catabolic process	BP	1	0	1	1	0
GO:1900082	negative regulation of arginine catabolic process	BP	1	0	1	1	0
GO:1903248	regulation of citrulline biosynthetic process	BP	1	0	1	1	0
GO:1903249	negative regulation of citrulline biosynthetic process	BP	1	0	1	1	0
GO:2000283	negative regulation of amino acid biosynthetic process	BP	1	0	1	1	0
GO:0021685	cerebellar granular layer structural organization	BP	1	0	1	1	0
GO:0035038	female pronucleus assembly	BP	1	0	1	1	0
GO:0061906	autophagosome localization	BP	1	0	1	1	0
GO:0160192	autophagosome-dependent secretion	BP	1	0	1	1	0
GO:0038018	Wnt receptor catabolic process	BP	1	0	1	1	0
GO:0016256	N-glycan processing to lysosome	BP	1	0	1	1	0
GO:1905026	positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential	BP	1	0	1	1	0
GO:1905033	positive regulation of membrane repolarization during cardiac muscle cell action potential	BP	1	0	1	1	0
GO:2000297	negative regulation of synapse maturation	BP	1	0	1	1	0
GO:0070898	RNA polymerase III preinitiation complex assembly	BP	1	0	1	1	0
GO:0007038	endocytosed protein transport to vacuole	BP	1	0	1	1	0
GO:1904791	negative regulation of shelterin complex assembly	BP	1	0	1	1	0
GO:0019566	arabinose metabolic process	BP	1	0	1	1	0
GO:0046373	L-arabinose metabolic process	BP	1	0	1	1	0
GO:0055127	vibrational conductance of sound to the inner ear	BP	1	0	1	1	0
GO:0051673	disruption of plasma membrane integrity in another organism	BP	1	0	1	1	0
GO:0140975	disruption of cellular anatomical structure in another organism	BP	1	0	1	1	0
GO:0021956	central nervous system interneuron axonogenesis	BP	1	0	1	1	0
GO:0036331	avascular cornea development in camera-type eye	BP	1	0	1	1	0
GO:1901346	negative regulation of vasculature development involved in avascular cornea development in camera-type eye	BP	1	0	1	1	0
GO:0002000	detection of renal blood flow	BP	1	0	1	1	0
GO:0048137	spermatocyte division	BP	1	0	1	1	0
GO:0120322	lipid modification by small protein conjugation	BP	1	0	1	1	0
GO:0120323	lipid ubiquitination	BP	1	0	1	1	0
GO:0014844	myoblast proliferation involved in skeletal muscle regeneration	BP	1	0	1	1	0
GO:0036494	positive regulation of translation initiation in response to endoplasmic reticulum stress	BP	1	0	1	1	0
GO:0046657	folic acid catabolic process	BP	1	0	1	1	0
GO:0070378	positive regulation of ERK5 cascade	BP	1	0	1	1	0
GO:0030426	growth cone	CC	229	0	1	1	0
GO:0030427	site of polarized growth	CC	235	0	1	1	0
GO:0150034	distal axon	CC	398	0	1	1	0
GO:0001750	photoreceptor outer segment	CC	69	0	1	1	0
GO:0097381	photoreceptor disc membrane	CC	6	0	1	1	0
GO:0097730	non-motile cilium	CC	152	0	1	1	0
GO:0097731	9+0 non-motile cilium	CC	122	0	1	1	0
GO:0097733	photoreceptor cell cilium	CC	97	0	1	1	0
GO:0120202	rod photoreceptor disc membrane	CC	3	0	1	1	0
GO:0043190	ATP-binding cassette (ABC) transporter complex	CC	5	0	1	1	0
GO:0098533	ATPase dependent transmembrane transport complex	CC	44	0	1	1	0
GO:0055037	recycling endosome	CC	193	0	1	1	0
GO:0014069	postsynaptic density	CC	463	0	1	1	0
GO:0032279	asymmetric synapse	CC	486	0	1	1	0
GO:0032433	filopodium tip	CC	19	0	1	1	0
GO:0098984	neuron to neuron synapse	CC	529	0	1	1	0
GO:0001726	ruffle	CC	187	0	1	1	0
GO:0005759	mitochondrial matrix	CC	398	0	1	1	0
GO:0030112	glycocalyx	CC	16	0	1	1	0
GO:0033011	perinuclear theca	CC	24	0	1	1	0
GO:0097228	sperm principal piece	CC	144	0	1	1	0
GO:0120238	sperm glycocalyx	CC	15	0	1	1	0
GO:0009295	nucleoid	CC	49	0	1	1	0
GO:0042645	mitochondrial nucleoid	CC	49	0	1	1	0
GO:0098839	postsynaptic density membrane	CC	151	0	1	1	0
GO:0099634	postsynaptic specialization membrane	CC	182	0	1	1	0
GO:0043198	dendritic shaft	CC	71	0	1	1	0
GO:0005903	brush border	CC	109	0	1	1	0
GO:0031253	cell projection membrane	CC	341	0	1	1	0
GO:0031526	brush border membrane	CC	55	0	1	1	0
GO:0098862	cluster of actin-based cell projections	CC	173	0	1	1	0
GO:0031594	neuromuscular junction	CC	106	0	1	1	0
GO:0043083	synaptic cleft	CC	28	0	1	1	0
GO:0005882	intermediate filament	CC	63	0	1	1	0
GO:0005938	cell cortex	CC	324	0	1	1	0
GO:0032587	ruffle membrane	CC	97	0	1	1	0
GO:0043209	myelin sheath	CC	204	0	1	1	0
GO:0005778	peroxisomal membrane	CC	56	0	1	1	0
GO:0005782	peroxisomal matrix	CC	32	0	1	1	0
GO:0031903	microbody membrane	CC	56	0	1	1	0
GO:0031907	microbody lumen	CC	32	0	1	1	0
GO:0005775	vacuolar lumen	CC	35	0	1	1	0
GO:0043202	lysosomal lumen	CC	30	0	1	1	0
GO:0005892	acetylcholine-gated channel complex	CC	10	0	1	1	0
GO:0098691	dopaminergic synapse	CC	19	0	1	1	0
GO:0098878	neurotransmitter receptor complex	CC	50	0	1	1	0
GO:0001725	stress fiber	CC	92	0	1	1	0
GO:0005865	striated muscle thin filament	CC	17	0	1	1	0
GO:0030016	myofibril	CC	209	0	1	1	0
GO:0030017	sarcomere	CC	190	0	1	1	0
GO:0032432	actin filament bundle	CC	101	0	1	1	0
GO:0036379	myofilament	CC	19	0	1	1	0
GO:0042641	actomyosin	CC	101	0	1	1	0
GO:0043292	contractile muscle fiber	CC	217	0	1	1	0
GO:0097517	contractile actin filament bundle	CC	92	0	1	1	0
GO:0000123	histone acetyltransferase complex	CC	81	0	1	1	0
GO:0000775	chromosome, centromeric region	CC	238	0	1	1	0
GO:0000776	kinetochore	CC	163	0	1	1	0
GO:0000779	condensed chromosome, centromeric region	CC	173	0	1	1	0
GO:0000786	nucleosome	CC	51	0	1	1	0
GO:0000793	condensed chromosome	CC	258	0	1	1	0
GO:0016363	nuclear matrix	CC	123	0	1	1	0
GO:0030863	cortical cytoskeleton	CC	111	0	1	1	0
GO:0031248	protein acetyltransferase complex	CC	91	0	1	1	0
GO:0032993	protein-DNA complex	CC	159	0	1	1	0
GO:0035267	NuA4 histone acetyltransferase complex	CC	23	0	1	1	0
GO:0043189	H4/H2A histone acetyltransferase complex	CC	23	0	1	1	0
GO:0043296	apical junction complex	CC	123	0	1	1	0
GO:0043679	axon terminus	CC	191	0	1	1	0
GO:0044305	calyx of Held	CC	32	0	1	1	0
GO:0044306	neuron projection terminus	CC	214	0	1	1	0
GO:0070160	tight junction	CC	110	0	1	1	0
GO:0097433	dense body	CC	6	0	1	1	0
GO:0098685	Schaffer collateral - CA1 synapse	CC	149	0	1	1	0
GO:0098687	chromosomal region	CC	341	0	1	1	0
GO:0098871	postsynaptic actin cytoskeleton	CC	21	0	1	1	0
GO:0099571	postsynaptic cytoskeleton	CC	28	0	1	1	0
GO:1902493	acetyltransferase complex	CC	98	0	1	1	0
GO:1902562	H4 histone acetyltransferase complex	CC	38	0	1	1	0
GO:1990904	ribonucleoprotein complex	CC	685	0	1	1	0
GO:0031941	filamentous actin	CC	32	0	1	1	0
GO:0043034	costamere	CC	18	0	1	1	0
GO:0099143	presynaptic actin cytoskeleton	CC	2	0	1	1	0
GO:0099569	presynaptic cytoskeleton	CC	7	0	1	1	0
GO:0120220	basal body patch	CC	1	0	1	1	0
GO:0032982	myosin filament	CC	15	0	1	1	0
GO:0030018	Z disc	CC	126	0	1	1	0
GO:0030864	cortical actin cytoskeleton	CC	85	0	1	1	0
GO:0031674	I band	CC	137	0	1	1	0
GO:0099092	postsynaptic density, intracellular component	CC	51	0	1	1	0
GO:0030485	smooth muscle contractile fiber	CC	4	0	1	1	0
GO:0048179	activin receptor complex	CC	7	0	1	1	0
GO:0061695	transferase complex, transferring phosphorus-containing groups	CC	275	0	1	1	0
GO:0070724	BMP receptor complex	CC	3	0	1	1	0
GO:1902554	serine/threonine protein kinase complex	CC	131	0	1	1	0
GO:1902911	protein kinase complex	CC	142	0	1	1	0
GO:0034673	inhibin-betaglycan-ActRII complex	CC	3	0	1	1	0
GO:0031983	vesicle lumen	CC	15	0	1	1	0
GO:0032839	dendrite cytoplasm	CC	44	0	1	1	0
GO:0060205	cytoplasmic vesicle lumen	CC	14	0	1	1	0
GO:0120111	neuron projection cytoplasm	CC	116	0	1	1	0
GO:0005798	Golgi-associated vesicle	CC	94	0	1	1	0
GO:0030135	coated vesicle	CC	238	0	1	1	0
GO:0030136	clathrin-coated vesicle	CC	157	0	1	1	0
GO:0046930	pore complex	CC	22	0	1	1	0
GO:0097197	tetraspanin-enriched microdomain	CC	8	0	1	1	0
GO:0043194	axon initial segment	CC	28	0	1	1	0
GO:0044304	main axon	CC	85	0	1	1	0
GO:0061827	sperm head	CC	24	0	1	1	0
GO:0097524	sperm plasma membrane	CC	9	0	1	1	0
GO:1990913	sperm head plasma membrane	CC	7	0	1	1	0
GO:0031045	dense core granule	CC	54	0	1	1	0
GO:0032127	dense core granule membrane	CC	11	0	1	1	0
GO:0042581	specific granule	CC	10	0	1	1	0
GO:0070820	tertiary granule	CC	6	0	1	1	0
GO:0071133	alpha9-beta1 integrin-ADAM8 complex	CC	2	0	1	1	0
GO:0031528	microvillus membrane	CC	27	0	1	1	0
GO:0032420	stereocilium	CC	63	0	1	1	0
GO:0032421	stereocilium bundle	CC	71	0	1	1	0
GO:0005905	clathrin-coated pit	CC	73	0	1	1	0
GO:0030662	coated vesicle membrane	CC	120	0	1	1	0
GO:0030665	clathrin-coated vesicle membrane	CC	73	0	1	1	0
GO:0032809	neuronal cell body membrane	CC	35	0	1	1	0
GO:0044298	cell body membrane	CC	38	0	1	1	0
GO:0060076	excitatory synapse	CC	110	0	1	1	0
GO:0098686	hippocampal mossy fiber to CA3 synapse	CC	63	0	1	1	0
GO:0036064	ciliary basal body	CC	326	0	1	1	0
GO:0034774	secretory granule lumen	CC	12	0	1	1	0
GO:0043195	terminal bouton	CC	85	0	1	1	0
GO:0098898	dense core granule lumen	CC	4	0	1	1	0
GO:0098992	neuronal dense core vesicle	CC	36	0	1	1	0
GO:0099013	neuronal dense core vesicle lumen	CC	4	0	1	1	0
GO:0005923	bicellular tight junction	CC	102	0	1	1	0
GO:0008290	F-actin capping protein complex	CC	7	0	1	1	0
GO:0035869	ciliary transition zone	CC	108	0	1	1	0
GO:0030673	axolemma	CC	19	0	1	1	0
GO:0032589	neuron projection membrane	CC	77	0	1	1	0
GO:0000228	nuclear chromosome	CC	212	0	1	1	0
GO:0005657	replication fork	CC	74	0	1	1	0
GO:0043596	nuclear replication fork	CC	43	0	1	1	0
GO:0014704	intercalated disc	CC	60	0	1	1	0
GO:0030315	T-tubule	CC	65	0	1	1	0
GO:0044291	cell-cell contact zone	CC	84	0	1	1	0
GO:0098982	GABA-ergic synapse	CC	160	0	1	1	0
GO:0005819	spindle	CC	399	0	1	1	0
GO:0072686	mitotic spindle	CC	179	0	1	1	0
GO:0031519	PcG protein complex	CC	48	0	1	1	0
GO:0034708	methyltransferase complex	CC	114	0	1	1	0
GO:0035097	histone methyltransferase complex	CC	73	0	1	1	0
GO:0035098	ESC/E(Z) complex	CC	16	0	1	1	0
GO:0005796	Golgi lumen	CC	28	0	1	1	0
GO:0044295	axonal growth cone	CC	43	0	1	1	0
GO:0140148	gel phase of basement membrane	CC	2	0	1	1	0
GO:0019867	outer membrane	CC	220	0	1	1	0
GO:0031968	organelle outer membrane	CC	220	0	1	1	0
GO:0034751	aryl hydrocarbon receptor complex	CC	8	0	1	1	0
GO:0034752	cytosolic aryl hydrocarbon receptor complex	CC	1	0	1	1	0
GO:0034753	nuclear aryl hydrocarbon receptor complex	CC	2	0	1	1	0
GO:0001520	outer dense fiber	CC	9	0	1	1	0
GO:0005758	mitochondrial intermembrane space	CC	84	0	1	1	0
GO:0031970	organelle envelope lumen	CC	96	0	1	1	0
GO:0097226	sperm mitochondrial sheath	CC	5	0	1	1	0
GO:0005741	mitochondrial outer membrane	CC	196	0	1	1	0
GO:0097229	sperm end piece	CC	67	0	1	1	0
GO:0032593	insulin-responsive compartment	CC	11	0	1	1	0
GO:0000792	heterochromatin	CC	100	0	1	1	0
GO:0031430	M band	CC	24	0	1	1	0
GO:0031672	A band	CC	38	0	1	1	0
GO:0035686	sperm fibrous sheath	CC	9	0	1	1	0
GO:0099524	postsynaptic cytosol	CC	50	0	1	1	0
GO:0032838	plasma membrane bounded cell projection cytoplasm	CC	2	0	1	1	0
GO:0033010	paranodal junction	CC	12	0	1	1	0
GO:0042629	mast cell granule	CC	4	0	1	1	0
GO:0043218	compact myelin	CC	22	0	1	1	0
GO:0043220	Schmidt-Lanterman incisure	CC	17	0	1	1	0
GO:0097386	glial cell projection	CC	38	0	1	1	0
GO:0097454	Schwann cell microvillus	CC	3	0	1	1	0
GO:0099568	cytoplasmic region	CC	36	0	1	1	0
GO:0010494	cytoplasmic stress granule	CC	90	0	1	1	0
GO:0032311	angiogenin-PRI complex	CC	2	0	1	1	0
GO:0014731	spectrin-associated cytoskeleton	CC	6	0	1	1	0
GO:0170014	ankyrin-1 complex	CC	4	0	1	1	0
GO:0016328	lateral plasma membrane	CC	66	0	1	1	0
GO:0033268	node of Ranvier	CC	22	0	1	1	0
GO:0033270	paranode region of axon	CC	17	0	1	1	0
GO:1904115	axon cytoplasm	CC	70	0	1	1	0
GO:0030904	retromer complex	CC	22	0	1	1	0
GO:0044352	pinosome	CC	8	0	1	1	0
GO:0044354	macropinosome	CC	8	0	1	1	0
GO:0005757	mitochondrial permeability transition pore complex	CC	7	0	1	1	0
GO:0098798	mitochondrial protein-containing complex	CC	179	0	1	1	0
GO:0071817	MMXD complex	CC	5	0	1	1	0
GO:0042588	zymogen granule	CC	19	0	1	1	0
GO:0042589	zymogen granule membrane	CC	12	0	1	1	0
GO:0072562	blood microparticle	CC	6	0	1	1	0
GO:0072563	endothelial microparticle	CC	2	0	1	1	0
GO:0042470	melanosome	CC	99	0	1	1	0
GO:0048770	pigment granule	CC	99	0	1	1	0
GO:0042583	chromaffin granule	CC	14	0	1	1	0
GO:0042584	chromaffin granule membrane	CC	8	0	1	1	0
GO:0042599	lamellar body	CC	13	0	1	1	0
GO:0097208	alveolar lamellar body	CC	7	0	1	1	0
GO:0012510	trans-Golgi network transport vesicle membrane	CC	19	0	1	1	0
GO:0030117	membrane coat	CC	94	0	1	1	0
GO:0030118	clathrin coat	CC	49	0	1	1	0
GO:0030119	AP-type membrane coat adaptor complex	CC	43	0	1	1	0
GO:0030120	vesicle coat	CC	55	0	1	1	0
GO:0030121	AP-1 adaptor complex	CC	11	0	1	1	0
GO:0030125	clathrin vesicle coat	CC	30	0	1	1	0
GO:0030130	clathrin coat of trans-Golgi network vesicle	CC	15	0	1	1	0
GO:0030131	clathrin adaptor complex	CC	26	0	1	1	0
GO:0030140	trans-Golgi network transport vesicle	CC	36	0	1	1	0
GO:0030660	Golgi-associated vesicle membrane	CC	47	0	1	1	0
GO:0048475	coated membrane	CC	94	0	1	1	0
GO:0030122	AP-2 adaptor complex	CC	11	0	1	1	0
GO:0030128	clathrin coat of endocytic vesicle	CC	12	0	1	1	0
GO:0030132	clathrin coat of coated pit	CC	18	0	1	1	0
GO:0030669	clathrin-coated endocytic vesicle membrane	CC	13	0	1	1	0
GO:0045334	clathrin-coated endocytic vesicle	CC	24	0	1	1	0
GO:0098843	postsynaptic endocytic zone	CC	20	0	1	1	0
GO:0098833	presynaptic endocytic zone	CC	17	0	1	1	0
GO:0098835	presynaptic endocytic zone membrane	CC	13	0	1	1	0
GO:0098894	extrinsic component of presynaptic endocytic zone membrane	CC	7	0	1	1	0
GO:0030123	AP-3 adaptor complex	CC	14	0	1	1	0
GO:1990742	microvesicle	CC	8	0	1	1	0
GO:0098830	presynaptic endosome	CC	12	0	1	1	0
GO:0030124	AP-4 adaptor complex	CC	5	0	1	1	0
GO:0043293	apoptosome	CC	4	0	1	1	0
GO:1990761	growth cone lamellipodium	CC	3	0	1	1	0
GO:1990812	growth cone filopodium	CC	4	0	1	1	0
GO:0005881	cytoplasmic microtubule	CC	93	0	1	1	0
GO:0016342	catenin complex	CC	27	0	1	1	0
GO:0030877	beta-catenin destruction complex	CC	12	0	1	1	0
GO:0034750	Scrib-APC-beta-catenin complex	CC	3	0	1	1	0
GO:0070852	cell body fiber	CC	9	0	1	1	0
GO:0000407	phagophore assembly site	CC	38	0	1	1	0
GO:0005930	axoneme	CC	178	0	1	1	0
GO:0034045	phagophore assembly site membrane	CC	22	0	1	1	0
GO:0034274	Atg12-Atg5-Atg16 complex	CC	6	0	1	1	0
GO:0044232	organelle membrane contact site	CC	61	0	1	1	0
GO:0044233	mitochondria-associated endoplasmic reticulum membrane contact site	CC	27	0	1	1	0
GO:0061908	phagophore	CC	3	0	1	1	0
GO:0097014	ciliary plasm	CC	179	0	1	1	0
GO:0000803	sex chromosome	CC	37	0	1	1	0
GO:0001741	XY body	CC	22	0	1	1	0
GO:0035631	CD40 receptor complex	CC	11	0	1	1	0
GO:0005875	microtubule associated complex	CC	125	0	1	1	0
GO:0005876	spindle microtubule	CC	73	0	1	1	0
GO:0030496	midbody	CC	191	0	1	1	0
GO:0031021	interphase microtubule organizing center	CC	4	0	1	1	0
GO:0032133	chromosome passenger complex	CC	4	0	1	1	0
GO:1990713	survivin complex	CC	1	0	1	1	0
GO:0005681	spliceosomal complex	CC	209	0	1	1	0
GO:0097444	spine apparatus	CC	8	0	1	1	0
GO:0034366	spherical high-density lipoprotein particle	CC	2	0	1	1	0
GO:0042627	chylomicron	CC	6	0	1	1	0
GO:0031232	extrinsic component of external side of plasma membrane	CC	2	0	1	1	0
GO:0034360	chylomicron remnant	CC	1	0	1	1	0
GO:0034362	low-density lipoprotein particle	CC	8	0	1	1	0
GO:0034363	intermediate-density lipoprotein particle	CC	2	0	1	1	0
GO:0034365	discoidal high-density lipoprotein particle	CC	1	0	1	1	0
GO:0097487	multivesicular body, internal vesicle	CC	7	0	1	1	0
GO:0160313	endosomal intralumenal vesicle	CC	7	0	1	1	0
GO:0005641	nuclear envelope lumen	CC	12	0	1	1	0
GO:0005790	smooth endoplasmic reticulum	CC	34	0	1	1	0
GO:0030134	COPII-coated ER to Golgi transport vesicle	CC	54	0	1	1	0
GO:0035253	ciliary rootlet	CC	17	0	1	1	0
GO:0051233	spindle midzone	CC	35	0	1	1	0
GO:0070381	endosome to plasma membrane transport vesicle	CC	3	0	1	1	0
GO:0097449	astrocyte projection	CC	24	0	1	1	0
GO:0106003	amyloid-beta complex	CC	1	0	1	1	0
GO:0097450	astrocyte end-foot	CC	12	0	1	1	0
GO:0005684	U2-type spliceosomal complex	CC	110	0	1	1	0
GO:0071006	U2-type catalytic step 1 spliceosome	CC	66	0	1	1	0
GO:0071007	U2-type catalytic step 2 spliceosome	CC	40	0	1	1	0
GO:0071012	catalytic step 1 spliceosome	CC	66	0	1	1	0
GO:0071013	catalytic step 2 spliceosome	CC	105	0	1	1	0
GO:0071014	post-mRNA release spliceosomal complex	CC	35	0	1	1	0
GO:0071020	post-spliceosomal complex	CC	39	0	1	1	0
GO:0015934	large ribosomal subunit	CC	105	0	1	1	0
GO:0022625	cytosolic large ribosomal subunit	CC	51	0	1	1	0
GO:0044391	ribosomal subunit	CC	170	0	1	1	0
GO:0071598	neuronal ribonucleoprotein granule	CC	10	0	1	1	0
GO:0098845	postsynaptic endosome	CC	26	0	1	1	0
GO:0170047	virus-like capsid	CC	1	0	1	1	0
GO:0030137	COPI-coated vesicle	CC	31	0	1	1	0
GO:0031527	filopodium membrane	CC	18	0	1	1	0
GO:0032153	cell division site	CC	64	0	1	1	0
GO:0032154	cleavage furrow	CC	54	0	1	1	0
GO:0055038	recycling endosome membrane	CC	92	0	1	1	0
GO:0090543	Flemming body	CC	30	0	1	1	0
GO:0033391	chromatoid body	CC	17	0	1	1	0
GO:1990513	CLOCK-BMAL transcription complex	CC	4	0	1	1	0
GO:0005885	Arp2/3 protein complex	CC	9	0	1	1	0
GO:0036284	tubulobulbar complex	CC	3	0	1	1	0
GO:0033017	sarcoplasmic reticulum membrane	CC	37	0	1	1	0
GO:0032585	multivesicular body membrane	CC	26	0	1	1	0
GO:0033093	Weibel-Palade body	CC	6	0	1	1	0
GO:1990589	ATF4-CREB1 transcription factor complex	CC	4	0	1	1	0
GO:1990590	ATF1-ATF4 transcription factor complex	CC	2	0	1	1	0
GO:0016602	CCAAT-binding factor complex	CC	6	0	1	1	0
GO:1990622	CHOP-ATF3 complex	CC	2	0	1	1	0
GO:0032590	dendrite membrane	CC	52	0	1	1	0
GO:0097413	Lewy body	CC	10	0	1	1	0
GO:1990037	Lewy body core	CC	3	0	1	1	0
GO:1990617	CHOP-ATF4 complex	CC	2	0	1	1	0
GO:0000781	chromosome, telomeric region	CC	117	0	1	1	0
GO:0031312	extrinsic component of organelle membrane	CC	40	0	1	1	0
GO:0098850	extrinsic component of synaptic vesicle membrane	CC	23	0	1	1	0
GO:1990391	DNA repair complex	CC	25	0	1	1	0
GO:0005890	sodium:potassium-exchanging ATPase complex	CC	8	0	1	1	0
GO:0090533	cation-transporting ATPase complex	CC	39	0	1	1	0
GO:0001917	photoreceptor inner segment	CC	58	0	1	1	0
GO:0014801	longitudinal sarcoplasmic reticulum	CC	1	0	1	1	0
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	CC	41	0	1	1	0
GO:0061831	apical ectoplasmic specialization	CC	4	0	1	1	0
GO:0090534	calcium ion-transporting ATPase complex	CC	2	0	1	1	0
GO:0097470	ribbon synapse	CC	31	0	1	1	0
GO:0032591	dendritic spine membrane	CC	21	0	1	1	0
GO:0098684	photoreceptor ribbon synapse	CC	16	0	1	1	0
GO:0098688	parallel fiber to Purkinje cell synapse	CC	46	0	1	1	0
GO:0016469	proton-transporting two-sector ATPase complex	CC	45	0	1	1	0
